Cores,TempF_0,CoreF_0,Mean_fut
1175,11.81,1175,15.64365251
1176,11.92,1176,16.21439104
1177,11.93,1177,15.66761028
1178,11.98,1178,16.09319788
1179,11.64,1179,15.64650763
1180,11.96,1180,15.97925533
1181,11.95,1181,16.08493842
1182,11.64,1182,15.45995879
1183,11.77,1183,15.61237643
1184,11.96,1184,16.23959994
1185,11.71,1185,15.49819078
1186,11.75,1186,15.5657434
1187,12.03,1187,16.31278004
1188,11.92,1188,15.92893343
1189,11.63,1189,15.33488829
1190,11.61,1190,15.87733966
1191,11.51,1191,15.75387584
1192,11.59,1192,15.8490663
1193,11.88,1193,15.81366316
1194,11.58,1194,15.40139174
1195,1.59,7979,15.46448047
1196,11.44,1196,15.71015915
1197,11.55,1197,15.81386324
1198,11.66,1198,15.93768809
1199,11.68,1199,15.95825148
1200,11.47,1200,15.27365261
1201,11.93,1201,15.80885185
1202,10.02,524,14.38177954
1203,10.96,1203,14.51008056
1204,11.6,1204,15.41577155
1205,11.9,1205,15.89304852
1206,11.85,1206,15.87886345
1207,4.35,10429,15.67544376
1209,12.01,1209,16.14836595
1210,11.75,1210,16.01008872
1211,11.51,1211,15.29258605
1212,11.6,1212,15.22799753
1213,10.92,496,14.86620099
1215,11.93,1215,15.65261736
1216,11.88,1216,15.65146715
1217,11.94,1217,15.65166558
1218,11.85,1218,15.55299211
1220,11.42,1220,15.66757327
1221,10.8,579,15.33805684
1222,11.46,1222,15.70516575
1223,11.63,1223,15.87944145
1224,11.55,1224,15.79361672
1225,11.35,1225,15.58147323
1226,10.78,598,15.24683303
1227,11.69,1227,15.96194543
1228,11.78,1228,16.04371595
1229,10.77,540,14.60741068
1230,10.13,548,15.02378205
1231,11.61,1231,15.39074825
1232,11.18,1232,14.85945738
1233,10.13,548,14.78070383
1234,11.63,1234,15.87461892
1235,11.89,1235,15.59278278
1236,10.74,559,14.90046416
1237,11,1237,14.54725564
1238,10.5,569,15.10224421
1239,10.88,537,15.34116294
1240,10.02,524,14.82072185
1241,11.97,1241,16.24929418
1242,11.8,1242,16.04773383
1243,11.91,1243,15.85562986
1244,9.57,555,15.39693229
1245,11.21,1245,15.4518159
1246,-0.72,14771,15.20478532
1247,-0.72,14771,16.34070081
1248,10.48,494,15.00556381
1249,11.7,1249,15.22554482
1250,10.83,2103,14.66376421
1251,11.93,1251,16.1942124
1252,4.35,10429,15.17071842
1254,9.56,568,14.34471293
1255,11.92,1255,15.84120795
1256,10.37,580,14.61144632
1257,11.06,1257,14.59915236
1258,9.39,14453,14.32413637
1259,11.14,1259,14.67499264
1261,11.76,1261,15.4990995
1262,11.84,1262,15.59696085
1264,11.69,1264,15.31873019
1265,10.22,596,14.21375043
1266,11.69,1959,15.38978277
1267,11.98,1267,15.68463582
1269,11.38,1269,14.89862272
1270,11.14,1270,14.77160913
1271,11.78,1271,16.02081626
1272,11.67,1272,15.91701162
1273,11.41,1273,15.65917818
1274,11.91,1274,15.63552813
1275,11.55,1275,15.22474302
1276,11.74,1276,15.98918053
1277,11.63,1277,15.8845016
1278,10.66,593,14.88057309
1280,11.89,1280,15.63574881
1281,11.34,1281,15.46506186
1282,7.22,13658,15.43324171
1283,11.06,1283,15.10102687
1284,8.22,14460,14.86151834
1285,10.74,677,15.50059187
1287,9.92,1287,13.8197428
1288,7.01,13723,14.54144722
1290,11.68,1290,15.91920675
1291,11.48,1291,15.72486231
1292,11.86,1292,15.58141905
1293,11.83,1293,15.54828807
1295,10.35,503,14.36415147
1296,10.59,605,14.60745212
1299,6.13,14472,14.61650406
1300,9.7,14493,15.55748924
1301,3.53,8488,15.68824706
1302,5.23,10438,15.83401503
1303,9.76,1303,13.89805353
1304,10.08,595,15.2257367
1305,9.96,1305,14.11612958
1307,11.71,1307,15.25233805
1308,8.69,13675,15.2762781
1309,11.72,1309,15.95433148
1310,11.77,1310,15.39420431
1311,11.73,1311,15.39014358
1312,11.35,1312,14.99960866
1313,5.91,10462,15.16469011
1314,11.77,1314,15.39645413
1315,11.88,1315,16.1089857
1316,11.25,1316,14.85995837
1319,10.98,609,14.79660637
1320,11.86,1320,15.38767966
1322,10.78,598,15.42726058
1323,10.89,602,14.77901445
1324,9.51,14496,15.41461378
1325,11.26,1325,14.86469453
1326,-0.72,14771,16.74243049
1327,-0.72,14771,15.00221639
1328,3.24,9268,15.58737495
1329,9.79,14491,15.59254221
1330,11.33,1330,15.53849994
1331,10.89,1331,14.43790667
1332,8.57,14495,14.95654227
1333,11.03,618,15.34645308
1334,10.89,627,15.62241841
1335,11.9,1335,16.12925823
1336,10.61,619,14.61985727
1338,11.66,1338,15.77602777
1339,11.67,1339,15.83176131
1340,11.75,1340,15.87483952
1341,11.47,1341,15.61741494
1342,10.92,498,15.42751334
1343,10.92,1343,14.46628966
1345,10.96,1345,14.50184348
1346,10.77,631,14.9485294
1347,10.61,619,14.70629988
1348,10.71,577,14.66093995
1349,11.89,1349,16.07036081
1350,11.69,1350,15.86860039
1351,11.73,1351,15.89940216
1352,0.14,9417,15.35799262
1353,10.79,1353,14.33231289
1354,11.3,1360,15.62840369
1355,4.41,10437,15.30616287
1356,9.79,14510,15.56376217
1357,10.78,637,14.81311647
1358,11.78,1358,15.94874491
1359,11.43,1359,15.57739609
1360,11.3,1360,14.79714469
1361,11.66,1361,15.27644566
1362,10.64,642,15.42207156
1364,5.93,11686,15.52298354
1365,11.68,1365,15.28784192
1367,9.86,652,14.02355674
1368,10.35,640,14.73349773
1369,10.88,1369,14.47498961
1370,11.18,1373,14.99344267
1371,11.13,1371,14.72701014
1372,-0.72,14771,14.96730544
1373,11.18,1373,14.79819148
1374,11.61,1374,15.1051104
1375,11.49,1375,15.11030568
1376,11.63,1376,15.22582292
1377,11.77,1377,15.37969667
1378,11.63,1378,15.24990156
1379,11.95,1379,16.11923058
1380,3.32,9270,15.52562784
1381,11.96,1381,16.13734895
1382,11.92,1382,15.53900596
1383,7.6,13715,14.76478902
1384,11.7,1384,15.32256488
1386,10.49,1386,14.10790357
1387,11.78,1387,15.40245812
1388,11.73,1388,15.35219743
1389,11.69,1389,15.19998156
1390,9.77,635,15.29282527
1391,9.49,597,14.77224298
1393,10.05,606,14.79919413
1394,12.02,1394,15.5827577
1396,4.78,10378,15.23131555
1397,5.93,11686,15.55510263
1398,10.22,492,14.03840445
1399,11.43,1399,15.05091916
1400,10.3,675,15.30731077
1401,10.1,662,14.57251916
1402,10.22,492,14.65750861
1405,11.09,1405,14.70798221
1407,9.49,14508,15.67858349
1409,5.93,11686,15.12155527
1410,9.43,14512,14.54611282
1411,11.52,1411,15.47719113
1412,5.93,11686,15.15743418
1413,8.03,13717,15.080177
1414,11.5,1414,15.66971432
1415,9.62,680,14.77652954
1416,5.62,10459,15.10992327
1417,4.76,10504,15.18326157
1418,11.95,1418,15.44175739
1419,7.12,13716,14.62011691
1420,9.59,563,14.40417036
1421,4.76,10504,15.16882788
1423,-2.78,14723,14.94941557
1424,4.86,10503,15.63725558
1425,10.87,1425,14.42193738
1426,11.81,1426,15.32531529
1428,6.05,11701,15.62462148
1430,11.42,1430,15.04597087
1431,11.57,1431,15.08927702
1432,-2.78,14723,15.11202491
1436,10.81,727,15.65412875
1437,9.9,690,14.05387032
1438,11.94,1438,15.48794385
1439,11.93,1439,16.11660951
1441,11.69,1441,15.20993834
1442,10.95,704,15.4124306
1445,10.28,452,14.6228985
1446,10.01,696,14.48397236
1447,8.49,13757,14.04679852
1448,11.02,711,14.64173878
1449,5.93,11686,15.50516977
1450,10.82,1450,14.3769788
1452,10.35,716,14.79794615
1454,11.52,1454,15.0461072
1455,11.18,1455,14.7038662
1456,7.45,12808,15.4601268
1457,9.22,14561,15.07398889
1458,-2.78,14723,15.22306553
1459,7.68,12825,15.61054742
1461,4.76,10504,15.50471696
1463,9.79,14550,15.48111853
1464,8.25,13674,14.52322259
1466,8.25,13674,15.33200153
1467,7.3,12832,15.55360845
1468,4.53,9277,15.4447776
1470,8.68,712,15.2403243
1471,9.44,14539,15.37161482
1472,5.41,11696,14.7387771
1473,11.34,1473,14.88595292
1475,10.75,737,14.31380326
1477,10.1,735,14.92560303
1479,9.61,740,14.47466888
1484,8.94,13759,15.53427472
1485,6.63,12833,15.67835305
1486,7.58,12834,15.40988941
1487,10.19,759,14.89533444
1488,10.78,1488,14.28598604
1489,9.11,14576,14.55386889
1490,11.6,1490,15.78036321
1491,10.54,1491,14.08363257
1492,9.11,14576,14.99846032
1493,10.99,1493,14.4814114
1494,9.11,14576,15.01407258
1495,6.62,12812,15.4876465
1496,11.78,1496,15.25909051
1497,10.36,760,14.78548125
1499,11.22,1499,14.70223711
1500,8.95,13766,15.67871033
1501,10.12,14598,15.5752211
1502,6.52,13770,16.39668315
1503,5.24,10505,15.50915795
1504,2.9,8537,15.16241231
1505,11.11,1505,15.02820198
1506,6.6,14596,13.63574313
1507,10.02,774,15.07934771
1508,10.11,1508,14.03020131
1509,8.59,13775,15.40751021
1510,10.6,1510,14.51928284
1511,7.58,12834,15.35785223
1512,10.36,760,14.76686017
1513,8.62,13764,15.4705556
1514,11.86,1514,15.3564352
1515,10.03,763,14.86323495
1516,11.61,1516,15.08340596
1517,11.44,1517,14.91788563
1518,10.96,1518,14.44728399
1519,6.62,12812,15.52435277
1520,7.58,12834,15.42024635
1522,2.9,8537,15.55094664
1524,8.13,13772,15.49520992
1525,10.72,1525,14.6470337
1527,7.58,12834,15.05799277
1528,9.64,14614,15.57084878
1530,10.51,818,15.13082846
1534,2.9,8537,15.29268531
1536,2.9,8537,15.55058337
1537,9.41,14622,15.08237004
1540,11.64,1540,15.58161939
1541,6.62,11734,15.42171191
1542,10.74,814,15.15880745
1543,2.9,8537,15.59709447
1544,6.62,12812,15.54853104
1545,10.37,800,15.29738692
1546,6.52,14625,14.73608261
1547,11.38,1547,15.30869732
1548,7.47,12849,15.52381752
1549,9.75,806,15.38293541
1550,2.9,8537,15.66442869
1551,7.21,12848,15.37663095
1552,8.75,14635,15.54402648
1553,11.67,1553,15.61215481
1554,7.97,13781,15.62794638
1556,11.37,1556,15.32744013
1557,9.97,815,15.18756673
1558,11.2,1558,14.79791672
1559,11.27,1559,15.05147101
1560,11.09,1560,14.85509778
1561,11.81,1561,15.53776438
1562,10.98,1562,14.61138924
1563,11.4,1563,15.04743105
1564,11.13,1564,14.76228284
1565,11.91,1565,15.65647433
1567,12.28,1567,15.66390726
1568,12,1568,15.512035
1569,9.23,14043,15.24200085
1570,11.72,855,15.41306011
1571,6.26,11408,15.5721671
1572,7.35,12333,15.81453919
1574,5.65,10276,15.67142138
1575,4,9172,16.06305852
1576,4.05,9072,15.00494139
1577,9.48,13992,14.77605595
1578,4.84,10209,16.25430265
1579,2.21,7971,16.15190291
1580,5.65,10276,15.86229116
1581,6.26,11408,15.26252046
1582,6.26,11408,15.34209736
1583,7.06,12480,15.59649341
1584,3.46,9113,16.47500511
1588,11.64,948,14.91061124
1589,6.26,11408,15.49522569
1590,12.09,1590,14.87515437
1591,12.77,1591,15.5935797
1592,11.16,950,15.04870041
1593,11.49,951,14.93610132
1594,4.51,9129,15.772969
1595,11.75,958,15.05841408
1596,11.73,955,15.79914028
1597,11.81,952,15.54916606
1598,12.4,1598,15.953599
1599,12.7,1599,16.31486215
1600,12.22,1600,15.67014003
1601,12.53,1601,16.04621252
1602,12.69,1602,15.45793746
1603,11.99,1009,16.24734189
1604,12.83,1604,15.55533261
1605,-0.93,3879,16.30161731
1606,-0.93,3879,16.7918489
1607,12.37,1607,15.7932457
1608,1.24,8010,16.16429499
1610,1.24,8010,16.25361649
1611,12.4,1611,15.8445001
1612,4.02,9186,16.1439802
1613,12.56,1613,16.04246217
1614,0,1614,3.38970089
1615,12.79,1615,15.50751063
1616,12.18,1616,15.81404595
1617,12.63,1617,16.09188288
1619,12.7,1619,16.10324166
1620,-0.72,14771,16.3649334
1621,12.87,1621,16.26442828
1622,-0.72,14771,16.3611082
1623,6.33,12704,16.10057886
1624,12.25,1624,15.86706458
1625,12.85,1625,16.45062633
1626,-0.72,14771,16.13297034
1627,-0.93,3879,16.36099131
1628,11.96,1628,15.5611405
1630,9.64,462,15.98267518
1631,12.98,1631,16.57325066
1632,12.21,1632,15.83177126
1633,11.05,1017,15.4256407
1634,11.38,967,15.24807119
1635,9.64,462,15.86131129
1637,12.97,1637,16.54785253
1638,12.98,1638,16.53803819
1639,12.99,1639,16.57461304
1642,-0.72,14771,16.60831979
1643,10.08,523,16.23624412
1644,12.35,1644,16.63281175
1645,11.83,1087,15.6980187
1646,11.9,1646,15.73242421
1647,11.96,1128,16.30084408
1648,11.97,1144,16.19889026
1649,11.92,1098,16.36404062
1650,0.14,9417,16.6819484
1651,0.14,9417,16.60956914
1652,-0.93,3879,16.54354888
1653,4.35,10429,17.76042125
1654,-0.72,14771,17.29719975
1656,-0.93,3879,17.40203504
1657,8.22,14460,16.37169557
1658,11.79,1170,16.39203482
1659,11.94,1217,15.79778481
1660,12.54,1660,16.82179887
1662,11.9,1120,15.74773763
1663,11.93,1177,15.79782741
1664,12.53,1664,16.81197734
1665,-0.93,3879,16.17079075
1666,11.73,1117,15.72718917
1667,12.27,1667,15.77507581
1668,12.19,1668,16.47015093
1669,0.14,9417,16.68793689
1670,12.25,1670,16.53030237
1671,12.09,1671,16.32790631
1672,11.79,1149,16.27527772
1673,11.92,1176,16.42690019
1675,10.08,523,15.98755527
1676,12.16,1676,15.98744541
1680,11.66,1198,16.43662196
1683,11.85,1218,15.74861858
1684,12.47,1684,16.75150716
1685,11.9,1120,15.76724992
1686,11.86,1157,16.29334903
1687,12.27,1687,16.35943968
1688,11.93,1201,15.85504456
1689,12.16,1689,16.28048817
1690,11.92,1690,16.04764144
1691,12.15,1691,16.26925392
1692,12.12,1692,16.24406234
1693,-0.93,3879,16.65863042
1694,12.03,1187,16.38215145
1695,-0.72,14771,16.54104515
1697,11.93,1215,15.76572716
1698,11.98,1698,15.73080308
1699,12.28,1699,16.57189408
1701,12.01,1209,16.23138627
1702,11.98,1174,16.23153688
1704,12.53,1704,16.8324408
1705,12.37,1705,16.17324019
1706,12.56,1706,16.37068019
1707,12.08,1707,15.93521197
1708,12.17,1708,16.45647566
1709,12.45,1709,16.55978901
1710,12.34,1710,16.44540698
1711,12.28,1699,16.66446216
1712,12.43,1712,16.50596617
1713,12.67,1713,16.96340649
1714,12.91,1714,17.1808836
1715,11.98,1178,16.12652854
1716,12.16,1716,16.15950556
1717,12.52,1717,16.80109285
1718,11.96,1184,16.33080869
1719,12.13,1719,16.40712409
1720,12.46,1720,16.5505472
1721,12.28,1721,16.39213629
1722,11.92,1188,16.13286184
1723,12.7,1723,16.17043325
1725,11.9,1205,15.94175519
1727,12.51,1727,16.51799563
1729,12.09,1729,15.56041968
1730,12.38,1730,15.87421992
1731,12.82,1731,17.09510426
1732,12.59,1732,16.80086503
1733,12.24,1733,16.51289234
1734,12.25,1734,16.52338631
1735,12.65,1735,16.91353054
1736,0.14,9417,16.5795953
1737,0.14,9417,16.34127564
1738,3.53,8488,16.44826942
1739,0.14,9417,16.61170227
1740,12.39,1740,16.50164323
1741,12.11,1741,16.22943976
1742,12.4,1742,16.50832363
1743,12.47,1743,16.63605543
1744,12.2,1744,16.04681937
1745,12.2,1745,16.31635456
1746,12.41,1746,16.24366461
1747,11.89,1235,15.71467512
1748,12.16,1748,15.91881061
1749,12.49,1749,16.2504176
1750,3.24,9268,16.44261376
1751,11.94,1217,15.75728034
1753,12.22,1753,16.49759008
1754,12.37,1754,16.63837736
1755,12.41,1755,16.67812979
1756,11.97,1241,16.36011886
1757,12.8,1757,17.01652119
1759,-0.72,14771,16.32151714
1760,12.37,1760,16.62685929
1761,12.78,1761,17.03684979
1763,12.66,1763,16.54292796
1764,11.94,1217,15.79549238
1766,12.03,1766,15.75713231
1767,12.06,1767,15.82281478
1768,-0.93,3879,16.63286384
1769,12.28,1769,16.53785172
1770,11.84,1262,15.81360518
1771,12.05,1771,15.80890751
1772,11.14,1259,15.52856317
1773,12.87,1773,17.03219982
1775,4.35,10429,16.04389447
1776,12.43,1776,16.52058446
1778,12.48,1778,16.76094583
1779,12.19,1779,16.45455243
1780,12.6,1780,16.62190113
1781,12.28,1781,16.49520789
1782,12.52,1782,16.7933006
1783,11.91,1243,16.03729598
1784,12.83,1784,16.59415996
1785,11.92,1255,15.98409862
1786,12.39,1786,16.19009332
1787,12.27,1787,16.23691835
1788,11.7,1249,15.57749886
1790,11.93,1251,16.31014032
1791,12.58,1791,16.59825279
1792,11.89,1280,15.82068309
1794,12.5,1794,16.75798829
1795,12.47,1795,16.72115753
1796,12.27,1796,16.52124569
1797,12.34,1797,16.59568539
1798,12.13,1798,16.40251668
1799,11.91,1274,15.71573014
1801,12.28,1801,16.53088269
1802,12.33,1802,16.25433112
1803,12.36,1803,16.25467858
1804,11.38,1269,15.03822363
1805,12.02,1805,15.74414991
1806,12.8,1806,16.92640054
1807,12.41,1807,16.5041957
1808,11.71,1307,15.34767201
1809,12.57,1809,16.64472582
1810,11.98,1267,15.71767814
1811,12.21,1811,15.69152738
1812,11.38,1269,15.94362444
1813,12.95,1813,17.19660056
1814,12.42,1814,16.49546838
1815,12.32,1815,16.42649413
1816,12.32,1816,16.42435897
1817,11.89,1349,16.32309321
1818,12.3,1818,16.49625774
1819,11.14,1259,15.19914967
1820,11.94,1217,15.77427904
1822,12.46,1822,15.95014205
1823,12.92,1823,16.40687647
1824,11.86,1320,15.39314275
1825,11.88,1315,16.33187894
1826,12.16,1826,16.38807676
1828,12.27,1796,16.51657553
1829,12.33,1829,16.57814462
1830,12.54,1830,16.78815997
1831,12.47,1831,16.72839588
1832,12.47,1832,16.71017171
1833,12.79,1833,16.8133552
1834,12.66,1834,16.69071524
1835,12.04,1835,15.73795108
1836,12.85,1836,16.60422049
1837,12.64,1837,16.87893925
1838,12.7,1838,16.94758367
1839,12.11,1839,15.62536577
1840,12.16,1840,15.86932379
1842,12.06,1842,15.79208448
1843,12.13,1843,15.84603652
1844,12.69,1844,16.93998437
1845,12.41,1845,16.49480833
1846,12.43,1846,16.66814146
1847,12.51,1847,16.61649573
1848,12.21,1848,15.9052504
1850,12.85,1850,16.74784372
1851,11.99,1851,15.66352552
1852,12.27,1852,15.95259459
1853,-0.72,14771,17.09097943
1854,12.81,1854,16.96423943
1855,12.83,1855,16.983882
1856,12.21,1856,15.89550501
1857,7.22,13658,16.42437037
1858,12.35,1889,16.43599948
1860,12.49,1860,16.15224197
1861,12.3,1861,15.98042851
1862,9.76,1303,15.86750607
1863,9.96,1305,15.42595791
1864,11.73,1311,15.7725114
1865,12.15,1865,15.68618552
1866,4.41,10437,16.42247948
1867,12.46,1867,16.52279906
1868,12.51,1868,16.69143146
1870,12.93,1870,17.05077783
1871,12.91,1871,17.03243145
1872,12.77,1872,16.64742651
1873,11.77,1314,15.74736678
1875,12.16,1875,15.85748286
1876,12.33,1876,16.00412954
1877,12.73,1877,16.94784304
1878,12.74,1878,16.72970781
1879,12.75,1879,16.95902715
1880,12.71,1880,16.76809624
1881,12.56,1881,16.66041359
1882,12.48,1882,16.49060833
1883,12.56,1883,16.8091241
1884,12.45,1884,16.47115584
1885,12.89,1885,17.10760249
1886,12.95,1886,17.15123487
1887,12.74,1887,16.95558974
1888,12.25,1888,15.91533288
1889,12.35,1889,16.40133807
1891,12.43,1891,16.07443046
1892,12.67,1892,16.83934265
1893,12.79,1893,17.03007595
1894,12.17,1894,16.40778474
1895,12.58,1895,16.78789094
1896,12.37,1896,16.03550452
1897,12.91,1897,16.73578639
1899,12.57,1899,16.25555285
1900,12.47,1900,16.5134921
1901,12.32,1901,16.55138418
1902,12.4,1902,16.40630163
1903,12.83,1903,17.03471201
1904,12.31,1904,16.53543598
1905,10.46,1905,14.60616869
1906,12.51,1906,16.16369065
1907,12.34,1907,16.01811589
1908,12.05,1908,15.71073628
1909,11.3,1360,15.92354203
1910,12.32,1910,16.54885037
1912,12.39,1912,16.61468677
1913,12.88,1913,16.97479233
1914,12.81,1914,16.80624311
1915,12.38,1915,16.5544279
1916,12.9,1916,16.84240572
1917,12.99,1917,17.09244053
1918,12.63,1918,16.70507462
1919,12.79,1919,16.85585205
1920,12.91,1920,16.82966376
1921,6.13,14472,15.82671422
1922,12.89,1922,16.92743956
1923,12.61,1923,16.274747
1924,11.77,1314,15.699432
1925,12.98,1925,17.14158936
1926,11.77,1314,15.59407082
1927,9.59,563,15.48295188
1929,10.35,503,15.42726086
1930,12.93,1930,16.98634014
1931,12.43,1931,16.39119339
1932,12.4,1932,16.37362166
1933,12.48,1933,16.45578457
1934,12.38,1934,16.59135286
1935,12.64,1935,16.78185914
1936,12.81,1936,16.96219034
1937,12.63,1937,16.30425787
1938,12.02,1938,15.65613537
1939,12.39,1939,16.0209552
1940,-0.72,14771,17.9034178
1942,12.81,1942,16.99843488
1943,12.16,1943,16.34005501
1944,12.94,1944,17.12376534
1946,12.95,1946,17.06145621
1947,12.49,1947,16.50267654
1949,12.83,1949,16.96294636
1950,12.38,1950,16.04881276
1952,12.77,1952,16.25658693
1954,12.57,1954,16.66727179
1955,12.9,1955,16.94109764
1957,12.43,1957,16.08165497
1958,12.19,1958,15.81611782
1959,11.69,1959,15.32280695
1960,12.83,1960,16.95518151
1961,12.9,1961,17.05955053
1962,12.89,1962,17.07120655
1963,-0.72,14771,16.30157089
1964,-0.72,14771,16.50921934
1965,12.37,1965,16.03235291
1966,12.74,1966,16.41793738
1967,12.74,1967,16.40066609
1968,12.61,1968,16.25017798
1969,12.09,1969,15.70988499
1970,0.14,9417,16.69890859
1971,12.67,1971,16.6497258
1972,12.76,1972,16.76006485
1973,12.82,1973,16.80757414
1974,12.58,1974,16.51551264
1975,12.64,1975,16.57332278
1976,12.42,1976,16.07562107
1977,12.94,2708,16.74350646
1978,12.43,1978,16.09537665
1979,12.9,1979,16.83531157
1980,12.93,1980,17.01011397
1981,12.82,1981,16.99736197
1983,12.54,1983,16.74191033
1984,12.8,1984,16.46557985
1985,12.7,1985,16.36903534
1988,12.99,1988,17.10943628
1989,12.93,1989,17.08143168
1990,12.76,1990,16.87416654
1991,12.93,1991,16.85899263
1992,12.98,1992,16.99942433
1993,12.51,1993,16.44372098
1994,12.49,1994,16.40846141
1995,5.93,11686,16.11483047
1996,12.75,1996,16.7543536
1997,12.56,1997,16.21365992
1998,12.03,1998,15.63051047
1999,12.81,1999,16.78756497
2000,12.96,2000,16.83612037
2001,12.64,2001,16.29621994
2002,12.92,2002,17.02719768
2003,13.01,2003,17.04414279
2004,12.39,2004,16.04275455
2005,9.86,652,15.21803756
2006,7.12,13716,15.64235973
2007,12.91,2007,16.54901464
2008,12.57,2008,16.20884107
2009,12.78,2009,16.96685997
2010,11.92,1382,15.72912164
2011,12.27,2011,15.91773578
2012,11.7,1384,15.8742829
2013,-0.72,14771,15.77295191
2014,11.78,2014,15.14876444
2015,12.79,2015,16.72547926
2016,11.73,1388,15.66397315
2017,12.55,2017,16.03602484
2018,10.3,675,16.12479055
2019,10.97,2019,14.90337016
2021,12.83,2021,16.79307257
2022,12.73,2022,16.3783635
2023,12.7,2023,16.35174331
2024,6.05,11701,16.32477769
2025,12.89,2025,17.05851886
