Cores,Area
6038,6068704.644
6039,86000000
6040,16369760.39
6041,32740530.98
6042,435926515.1
6043,373000000
6044,18000000
6047,56906120.16
6048,155000000
6049,51000000
6050,13000000
6051,17000000
6054,15000000
6056,30000000
6057,10484878.71
6058,139176295.2
6059,14000000
6060,140000000
6061,14000000
6063,94000000
6064,32000000
6065,54000000
6066,52000000
6067,20000000
6068,34000000
6069,27000000
6070,197000000
6071,37000000
6072,79000000
6074,201000000
6075,18000000
6076,21000000
6078,29000000
6080,198000000
6081,195000000
6083,10000000.01
6084,22000000
6085,11000000
6086,20000000
6087,10999999.99
6089,20000000
6090,37000000
6091,333000000
6093,112000000
6094,12000000
6095,249000000
6096,287000000
6097,32999999.99
6098,17000000
6099,20000000
6100,25000000
6101,18000000
6102,20000000
6103,368000000
6104,38000000
6105,29000000
6109,26000000
6110,21000000
6111,216000000
6112,28000000
6113,47000000
6114,21000000
6115,12000000
6118,13000000
6120,21000000
6121,88000000
6122,19000000
6123,21000000
6124,12000000
6125,15000000
6126,347000000
6127,29000000
6128,16000000
6129,127000000
6130,23000000
6131,123000000
6132,13000000
6133,30000000
6134,37000000
6135,11000000
6136,63000000.03
6137,56000000
6138,444000000
6139,229000000
6140,98000000
6141,22000000
6142,11000000
6143,111000000
6144,19000000
6145,25000000
6146,130000000
6148,20000000
6149,620000000
6150,27000000
6151,382000000
6152,49000000
6154,51000000
6155,11000000
6156,40000000
6157,217000000
6159,28500000.01
6160,30000000
6161,60000000
6162,38000000
6163,43000000
6164,511000000
6165,160000000
6166,50000000
6167,57000000
6168,16000000
6169,37000000
6171,197000000
6172,11000000
6173,37000000
6174,23000000
6175,18000000
6176,258000000
6177,72000000
6178,21000000
6179,19000000
6181,588000000
6182,27000000
6183,502000000
6184,15000000
6185,27000000
6186,91000000
6187,21000000
6188,40000000
6190,120000000
6191,18000000
6192,40000000
6193,96000000
6194,156000000
6195,74000000
6196,29000000
6197,112000000
6198,131000000
6199,21000000
6200,497000000
6201,24625000.01
6202,16000000
6203,36000000
6205,14000000
6206,14000000
6207,15000000
6208,596000000
6209,32000000
6210,122000000
6211,11000000
6212,258000000
6213,41000000
6214,46000000
6215,18000000
6216,87000000
6217,1497652370
6218,33000000
6219,13000000
6220,16000000
6221,102000000
6222,198000000
6223,16000000
6224,210000000
6225,481000000
6226,95000000
6227,1130000000
6228,65000000
6229,104000000
6230,19000000
6231,133000000
6232,255000000
6233,142000000
6234,37000000
6235,822000000
6237,57000000
6238,27999999.99
6239,12000000
6240,460000000
6241,33000000
6242,12999999.98
6243,97000000
6244,174000000
6245,2136000000
6247,14000000
6248,46000000
6249,18000000
6250,154000000
6251,12000000
6252,29000000
6253,450000000
6254,60000000
6255,13000000
6256,447000000
6257,169000000
6258,282000000
6259,30000000
6260,118000000
6261,47000000
6262,8203000000
6264,128000000
6265,145000000
6267,18000000
6268,450000000
6271,14000000
6272,330000000
6273,611500000
6274,285000000
6275,457000000
6276,452000000
6278,270000000
6279,19000000
6282,98000000
6283,1756000000
6284,13000000
6285,795000000
6286,16000000
6287,290000000
6288,221000000
6289,47000000
6290,163000000
6291,28000000
6292,38000000
6293,581000000
6294,339000000
6295,76000000
6297,31000000
6298,41000000
6299,560000000
6300,108000000
6301,24000000
6302,70000000
6303,16000000
6304,264000000
6305,76000000
6306,1711000000
6307,17000000
6308,13000000
6309,1034000000
6310,355000000
6311,305000000
6312,135000000
6313,802000000
6314,21000000
6315,36000000
6317,60000000
6318,64000000
6319,150000000
6320,47000000
6322,53000000
6323,14000000
6324,163000000
6325,32000000
6326,21000000
6327,39208210.09
6328,101000000
6329,20000000
6330,873000000
6331,60000000
6332,31000000
6333,12000000
6334,41000000
6335,1682000000
6336,1108500000
6337,217000000
6338,1755000000
6339,89000000
6340,29000000
6341,17000000
6342,244000000
6343,364000000
6344,49000000
6345,68000000
6346,28000000
6347,409000000
6348,37000000
6349,19999999.99
6351,11000000
6352,28000000
6353,22000000
6354,138000000
6355,353000000
6356,44000000
6357,18000000
6358,203000000
6359,50859724.32
6362,2200414567
6363,6876000000
6364,75000000
6367,25000000
6368,52000000
6369,42000000
6370,48500000
6372,76000000
6374,18000000
6376,278000000
6377,465000000
6378,556000000
6379,11000000
6380,11000000
6381,1386000000
6382,412000000
6383,293000000
6385,1360500000
6386,91999999.99
6387,410000000
6390,34000000
6391,768000000
6392,390000000
6393,43000000
6394,59000000
6395,603000000
6396,31000000
6397,243000000
6398,62499999.98
6399,211000000
6400,86000000
6401,1090000000
6405,438000000
6406,11000000
6407,66000000
6408,1928000000
6409,544000000
6411,120000000
6413,1188000000
6415,2240000000
6416,58500000
6422,251000000
6423,13000000
6424,416000000
6425,1186000000
6426,1466000000
6427,771000000
6429,2170000000
6431,435000000
6432,155000000
6433,753000000
6434,11000000
6435,80000000
6436,1501000000
6438,1040000000
6442,252000000
6443,223000000
6497,1388500000
6498,82000000
6499,205000000
6500,254000000
6502,174000000
6503,53000000
6504,2490000000
6505,590000000
6506,11000000
6507,67000000
6508,102000000
6509,145000000
6510,12500000
6511,182500000
6513,232000000
6514,248000000
6515,305000000
6516,58000000
6517,2151000000
6518,263000000
6519,1376000000
6520,847000000
6521,656500000
6522,1031000000
6523,219500000
6524,86000000
6525,634500000
6527,44999999.99
6528,161000000
6529,24000000
6530,356000000
6531,952500000
6532,272000000
6535,99000000
6536,15000000.01
6537,23000000
6538,211000000
6540,175500000
6541,33564490.61
6542,32999999.99
6543,159500000
6544,88000000
6545,156000000
6546,237000000
6547,190000000
6548,89000000
6549,39000000
6551,24000000
6553,693000000
6554,366499999.9
6555,256000000
6556,35000000
6557,91000000
6558,84000000
6560,69999999.99
6561,140000000
6563,2127790287
6564,152000000
6566,100000000
6568,165000000
6570,19000000
6571,240283235.3
6572,58000000
6573,12000000
6575,25000000
6576,85000000
6577,87000000
6578,8451370.078
6579,34537361.22
6580,274745817.6
6581,368000000
6582,202275578.8
6583,65000000
6585,94000000
6586,2127000000
6587,11000000
6589,23000000.01
6590,63000000
6591,28000000
6592,12135931.59
6593,11000000
6594,19000000
6595,12467680.41
6596,12202606.38
6599,95000000
6600,96429459.17
6601,15000000
6602,18000000
6603,522000000
6604,49000000
6605,186000000
6606,32999999.99
6607,13000000
6608,70000000
6609,32000000
6610,16000000
6611,78000000
6613,31000000
6614,373000000
6615,154000000
6617,32000000
6618,33566898.11
6619,90000000
6620,26000000
6621,254000000
6622,665000000
6623,364000000
6624,87000000
6625,23000000
6626,36000000
6627,21000000
6630,21000000
6631,40237660.9
6632,15000000
6633,123000000
6635,24000000
6636,17000000
6637,10000000
6638,80000000
6639,36000000
6641,4938556795
6643,60729899.23
6644,40000000
6645,26000000.01
6646,52999999.99
6647,731500000
6650,244000000
6653,424500000
6655,183000000
6656,220000000
6657,17000000
6658,16000000
6659,144000000
6660,169000000
6661,24000000
6662,343552632.3
6663,26000000
6664,25000000
6665,24213489.39
6666,558352186.1
6668,44000000
6669,141000000
6670,353000000
6671,14000000
6672,698000000
6673,93000000
6674,12000000
6675,13544698.06
6676,29000000.01
6677,43000000
6678,13000000
6679,27000000
6680,164000000
6681,32000000
6682,318000000
6684,207000000
6685,173000000
6686,21000000
6687,245000000
6688,113384571.8
6689,49000000
6690,116000000
6691,11000000
6693,21000000
6694,230000000
6695,27000000
6696,171386932.1
6697,19000000
6698,44000000
6699,151000000
6700,283000000
6701,25000000
6703,51000000
6704,15000000
6706,14000000
6707,75363624.26
6708,113000000
6710,71000000
6711,107000000
6712,43000000
6714,105000000
6715,35000000
6716,154480822.1
6717,149000000
6718,216000000
6719,539000000
6720,14000000
6721,17000000
6722,15000000
6723,18000000
6724,35000000
6725,830000000
6726,201000000
6727,14000000
6728,58999999.97
6729,38000000
6730,41531643.95
6731,13000000
6732,359611539.4
6733,11000000
6734,14230875.33
6736,148000000
6737,15000000
6738,3725550.989
6740,509000000
6741,268000000
6742,35000000
6743,51921628.83
6745,28000000
6746,177000000
6747,43000000
6748,83000000
6749,896000000
6750,104000000
6751,202000000
6752,18000000
6753,125000000
6754,23000000
6755,26000000
6756,40000000
6757,30000000
6758,6994000000
6759,15000000
6760,20000000
6761,180846102.6
6762,14000000
6763,11000000
6765,311000000
6766,349000000
6767,25000000
6768,222000000
6769,65999999.99
6771,188000000
6772,42000000
6773,2214909000
6774,44000000
6778,44000000
6779,117000000
6780,68935213.52
6783,121000000
6784,12000000
6785,574000000
6786,19000000
6788,101000000
6789,198000000
6790,196000000
6792,765000000
6793,223000000
6794,140000000
6795,137000000
6796,30000000
6797,255000000
6798,172000000
6799,380000000
6800,68000000
6801,966576286
6803,205000000
6804,170000000
6805,127000000
6806,26000000
6807,17000000
6810,18000000
6811,28000000
6812,63170987.28
6813,15500000
6814,264000000
6815,1216000000
6817,11000000
6818,539000000
6819,161000000
6822,12000000
6823,83000000
6827,1549000000
6828,136782659.3
6829,17000000
6830,17000000
6831,14000000
6833,275000000
6834,47000000.01
6836,93000000
6837,18000000
6838,36500000
6839,17000000
6842,360459466.1
6843,1886764.874
6844,233199961
6845,1187000000
6846,44000000
6847,176000000
6849,142283182.7
6852,516000000
6853,57000000
6856,230000000
6857,109000000
6859,36000000
6860,493000000
6923,207000000
6924,95999999.99
6925,550999999.9
6926,72000000.04
6927,245000000
6928,405500000
6930,1044000000
6931,693000000
6932,4008315.917
6933,234500000
6934,76000000
6935,332000000
6936,218000000
6937,264000000
6939,1073000000
6940,311000000
6941,3271000000
6942,117000000
6943,1714000000
6945,181000000
6946,81499999.98
6947,36000000
6948,24000000.01
6949,1071000000
6950,177000000
6951,411000000
6952,1754500000
6953,24000000
6954,414000000
6955,751000000
6957,201000000
6959,1165000000
6961,8594282.895
6962,271000000
6964,115000000
6965,1490000000
6967,26000000
6968,58828171.4
6969,110000000
6970,9839616035
6971,932000000
6975,58124427.79
6979,3226941467
6980,6920858.288
6981,68000000
6982,17000000
6985,43985745.83
6986,17748390.6
6991,34000000
6995,600444371.9
6996,62000000.01
6998,11000000
7006,61000000
7008,70655952
7009,13000000
7010,180000000
7011,17000000
7013,20973332.42
7016,181000000
7018,121000000
7019,114000000
7023,256000000
7027,102000000
7028,167114746.5
7029,35209647.5
7030,18000000.01
7032,61000000
7033,303305518.1
7034,75513927.45
7039,4711628.492
7041,74000000
7047,30000000
7048,18000000
7049,37000000.01
7050,28000000
7051,3594456.071
7052,292333744.5
7053,1932397652
7056,3561138.175
7057,57000000
7059,13499999.99
7060,14000000
7061,34193118.24
7062,32000000
7065,15000000
7066,37000000
7067,18000000
7069,14000000
7071,47267999.49
7072,174468398.3
7075,67000000.01
7076,207945296.3
7077,13000000
7079,330012493.6
7080,115414195.8
7081,367583593.7
7082,1766791932
7083,215211096.3
7084,52000000
7085,255988883.8
7086,14000000
7089,522015436.7
7090,120000000
7091,218500000
7092,276518181.1
7093,29659413.46
7094,160500000
7095,106000000
7096,35068172.26
7097,281000000
7098,12000000
7099,65476980.03
7102,651000000
7103,20000000
7105,733582392.6
7106,5224355.815
7109,320000000
7110,155000000
7111,223000000
7113,1583548313
7117,11000000
7118,86999999.98
7119,922000000
7120,75000000
7121,406335611.3
7122,59000000
7125,1459000000
7127,20000000
7128,11000000
7129,208000000
7130,1338000000
7131,39000000
7132,94000000
7133,77999999.99
7134,2263000000
7135,94999999.99
7136,40000000
7137,161000000
7138,655000000
7140,215000000
7141,74000000
7142,16000000
7144,214000000
7147,421000000
7149,17000000
7150,102000000
7151,14000000
7154,11000000
7155,19000000
7157,15000000
7231,3346000000
7233,241000000
7234,1112000000
7235,20000000
7236,506999999.9
7237,603000000
7238,139000000
7239,234000000
7240,141500000
7241,49000000
7242,95999999.99
7243,263000000
7244,13000000
7245,1607000000
7248,554000000
7251,588000000
7252,74000000
7254,356000000
7257,2039000000
7258,419500000
7259,279000000
7261,19000000
7262,41000000
7263,45000000
7264,5937000000
7265,460000000
7267,156035516.9
7268,31000000
7269,12000000
7270,22000000
7271,1226500000
7274,81000000
7275,55000000
7277,3406878963
7278,72000000
7279,69500000
7280,14000000
7282,29000000
7283,17000000
7284,16000000
7286,884000000
7287,23000000
7288,58000000
7289,131413296.5
7299,46309212.69
7315,101000000
7317,26499999.99
7320,207359109.7
7324,58000000
7328,46000000
7329,72000000
7330,29000000
7331,106000000
7332,23000000
7333,16000000
7334,339000000
7335,29000000
7336,33000000
7338,141000000
7339,4372106.516
7340,83000000
7341,17000000
7342,45000000
7343,22960956.75
7345,8226437916
7346,130160428.7
7347,113000000
7348,54000000
7349,277000000
7351,448400830.9
7352,925.2667291
7354,15000000
7355,12000000
7356,100000000
7357,17000000
7359,212000000
7361,588500000
7362,1478000000
7364,133500000
7365,44319987.66
7366,45163966.96
7367,112496679.4
7368,1751000000
7370,70048454.35
7371,241000000
7372,336000000
7373,150000000
7374,2895716.456
7376,125690267.3
7377,15034880.54
7379,338000000
7380,240000000
7381,5710000000
7386,30000000
7387,75000000
7388,502000000
7390,4507993.663
7392,63176395.73
7393,129902386.8
7394,12000000
7395,151000000
7396,12000000
7397,23000000
7402,2138000000
7403,104445700.9
7404,27000000
7405,14000000
7406,29500000
7407,14109829
7408,1659410.171
7411,6002599.686
7412,30500000
7419,344000000
7420,88000000
7433,562000000
7476,240000000
7477,407000000
7479,170000000
7480,144000000
7481,5073500000
7482,117000000
7483,58000000.01
7484,57000000
7485,92000000
7486,220000000
7487,789000000
7489,8851500000
7490,95000000
7492,3059000000
