Cores,Mean
9642,5.39
9643,5.74
9644,5.56
9647,5.87
9648,5.58
9649,5.53
9650,5.78
9651,4.96
9652,5.81
9653,5.81
9654,5.47
9655,6.38
9656,5.64
9658,5.1
9660,5.12
9661,5.11
9662,5.19
9663,5.42
9664,5.21
9665,5.73
9666,5.51
9667,5.38
9668,5.86
9669,5.87
9670,5.9
9671,5.76
9672,5.02
9673,5.67
9674,5.13
9675,6.04
9676,5.62
9677,6.38
9678,5.42
9681,5.63
9683,5.3
9684,5.21
9685,4.64
9686,5.19
9688,5.15
9689,5.03
9690,5.09
9691,5.36
9692,5.45
9693,5.64
9694,5.18
9695,5.24
9696,5.14
9697,6.02
9698,5.46
9699,5.19
9700,5.08
9701,5.85
9702,5.16
9703,5.96
9705,5.2
9707,5.48
9709,6.24
9710,5.29
9713,5.85
9714,5.14
9715,5.83
9716,5.73
9718,5.52
9719,5.78
9720,5.47
9721,4.88
9722,5.45
9723,5.48
9724,5.15
9725,5.44
9726,5.53
9727,5.52
9729,5.95
9730,5.76
9733,5.16
9734,5.16
9735,5.41
9736,5.46
9737,5.49
9738,5.07
9739,5.41
9740,5.52
9741,5.24
9743,5.49
9744,5.96
9745,5.62
9746,5.69
9747,4.95
9749,5.11
9750,5.9
9751,5.72
9752,5.81
9755,5.73
9756,5.56
9757,5.46
9758,5.45
9759,5.95
9760,5.28
9761,5.54
9762,5.34
9763,4.92
9765,5.42
9766,5.09
9767,5.04
9768,5.52
9769,5.02
9770,4.73
9771,5.64
9773,5.72
9774,5.17
9775,5.11
9777,4.67
9778,5.46
9779,5.28
9781,5.49
9783,5.01
9784,5.52
9785,5.37
9786,5.51
9787,5.56
9788,5.73
9789,5.43
9790,5.5
9791,5.5
9793,4.96
9794,5.57
9795,5.38
9796,5.51
9797,5.18
9800,5.25
9801,6.91
9802,5.45
9803,5.71
9804,5.72
9805,5.62
9806,5.92
9808,5.02
9810,5.54
9811,5.27
9812,5.01
9813,5
9814,5.09
9815,5.75
9816,5.07
9817,5.31
9818,5.74
9820,5.02
9821,5.23
9822,5.14
9823,5.64
9824,5.51
9825,5.57
9826,5.5
9828,4.92
9829,4.98
9830,5.35
9831,5.04
9832,5.36
9834,5.85
9836,5
9838,5.22
9841,5
9842,5.59
9843,5.41
9844,5.49
9847,5.45
9848,5.82
9849,5.41
9850,5.85
9852,5.13
9853,5.18
9854,5.38
9855,5.66
9856,5.68
9857,4.87
9858,5.83
9859,4.99
9860,5.06
9861,5.14
9862,5.67
9863,5.65
9864,5.04
9865,5.43
9866,5.7
9867,5.13
9868,5.39
9869,4.94
9870,5.25
9871,5.89
9872,5.99
9873,5.06
9874,5.85
9875,4.94
9876,5.3
9877,5.78
9878,5.58
9879,5.18
9880,5.04
9881,5.23
9882,5.5
9883,5.17
9884,5.47
9885,6.14
9887,5.59
9888,5.9
9889,5.28
9890,4.82
9891,4.7
9893,5.4
9894,5.24
9895,5.86
9896,4.94
9897,5.67
9898,5.21
9899,4.45
9900,5.88
9901,5.75
9902,5.91
9903,4.9
9904,5.06
9905,5.91
9906,5.71
9907,5.37
9910,5.29
9911,5.15
9912,5.01
9913,4.85
9914,5.4
9915,5.8
9916,5.92
9917,5.91
9918,5.31
9920,5.12
9922,5.08
9923,5.43
9924,5.22
9925,5.12
9930,5.11
9932,5.03
9936,5.21
9937,5.07
9938,5.46
9939,5.68
9942,5.55
9943,5.44
9944,5.5
9945,5.09
9946,5.43
9947,5.17
9948,5.08
9951,6.02
9953,5.9
9954,5.86
9955,5.79
9956,5.89
9957,5.9
9958,5.12
9959,4.79
9960,5.3
9961,5.13
9962,5.47
9964,5.2
9965,5.94
9966,5.65
9967,5.26
9968,5
9969,5.8
9970,5.89
9971,5.94
9972,5.52
9973,4.91
9974,5.69
9975,5.09
9976,5.45
9977,5.14
9978,5.18
9979,5.74
9980,5.28
9981,5.61
9982,5.53
9983,5.88
9984,5.6
9985,5.76
9986,6.08
9987,5.56
9988,5.88
9989,5.05
9990,5.35
9992,5.44
9994,5.37
9995,5.11
9996,5.6
9997,5.41
9998,5.87
9999,5.14
10000,5.63
10001,5.68
10002,5.04
10003,5.29
10004,5.56
10005,5.48
10006,5.58
10007,5.93
10008,5.93
10009,4.72
10010,5.48
10011,5.65
10012,5.92
10013,5.46
10014,5.99
10016,5.93
10017,5.71
10018,5.82
10019,5.42
10020,5.3
10021,5.58
10022,5.98
10023,5.99
10024,5.97
10025,5.64
10026,5.12
10028,5.64
10029,5.81
10030,5.53
10031,5.62
10032,5.25
10033,5.17
10034,5.48
10035,5.01
10036,5.29
10037,5.61
10038,5.82
10039,5.04
10041,5.16
10042,5.55
10043,5.48
10044,5.53
10045,5.37
10046,5.18
10048,5.14
10049,5.1
10050,5.51
10051,5.55
10052,5.8
10054,5.27
10056,5.45
10057,5.86
10058,5.53
10059,5.09
10060,5.37
10061,5.14
10062,5.56
10063,5.9
10064,5.71
10065,4.76
10066,5.89
10067,5.49
10068,5.9
10069,6.07
10070,5.83
10071,5.38
10072,5.36
10073,5.65
10074,5.75
10075,5.34
10076,5.8
10078,4.93
10079,5.95
10081,5.95
10082,5.09
10083,5.16
10084,5.39
10085,5.99
10086,5.93
10087,6.01
10090,5.21
10091,5.58
10092,5.76
10093,5.78
10094,5.23
10095,5.52
10096,5.66
10097,5.04
10098,5.52
10100,5.7
10101,5.23
10103,5.5
10104,5.99
10105,5.2
10106,5.8
10107,5.8
10108,5.63
10109,5.79
10110,5.41
10111,5.46
10112,4.96
10113,5.14
10114,5.49
10115,5.34
10116,5.21
10117,4.98
10118,5.81
10119,5.46
10120,5.77
10121,5.75
10122,5.76
10123,5.27
10124,5.69
10125,5.8
10127,5.25
10128,5.86
10129,5.34
10131,5.41
10132,5.58
10133,5.69
10134,5.34
10135,5.93
10136,5.9
10137,5.81
10138,5.62
10140,5.76
10141,5.36
10142,5.71
10143,5.91
10144,5.98
10146,5.94
10147,5.7
10148,5.8
10149,5.59
10150,5.42
10151,5.83
10152,5.49
10153,5.91
10154,5.93
10156,5.7
10157,5.35
10158,5.74
10159,5.71
10160,4.99
10161,5.9
10162,5.86
10163,5.91
10165,5.75
10166,5.11
10168,5.67
10169,5.67
10170,5.47
10171,5.33
10172,5.24
10173,5.12
10174,5.93
10175,5.37
10176,5.72
10177,5.44
10179,5.24
10180,5.38
10181,4.78
10182,5.73
10183,5.19
10184,5.2
10185,5.45
10186,5.79
10187,5.71
10188,5.52
10189,5.46
10190,5.41
10191,5.69
10192,5.44
10193,6.01
10194,5.12
10195,4.86
10196,5.67
10198,4.91
10200,5.36
10202,5.43
10203,5.97
10205,4.65
10206,5.38
10207,5.05
10208,5.16
10209,4.84
10211,5.47
10213,5.26
10215,5.66
10216,5.35
10217,4.95
10218,5.27
10219,4.93
10220,5.36
10221,5.55
10222,5.23
10223,5.55
10224,5.62
10226,5.37
10227,5.44
10229,4.92
10230,5.56
10231,5.71
10232,5.45
10233,4.91
10235,5.08
10237,5.3
10238,5.56
10239,5.3
10241,5.73
10242,5.46
10243,5.07
10244,5.92
10245,5.15
10246,5.24
10247,5.21
10248,6.31
10250,5.63
10251,5.35
10252,5.2
10253,5.38
10254,5.79
10255,5.05
10256,5.65
10258,5.29
10259,5
10260,5.23
10261,5.54
10262,5.51
10263,5.76
10264,5.19
10265,5.45
10267,5.54
10268,5.75
10269,5.66
10270,5.21
10271,5.05
10272,5.32
10273,4.51
10274,5.51
10275,5.39
10276,5.65
10277,3.22
10278,3.66
10279,5.27
10281,5.15
10282,5.23
10283,5.23
10284,5.45
10285,5.32
10286,5.49
10287,5.3
10288,5.13
10289,5.17
10290,5.53
10293,5.29
10294,5.34
10295,4.38
10297,5.26
10298,5.41
10299,5.29
10300,5.63
10301,5.13
10302,5.1
10303,5.22
10304,5.73
10305,5.09
10306,5.05
10308,5.21
10309,5.93
10310,5.41
10311,5.16
10312,5.4
10313,5.5
10314,5.33
10315,4.28
10316,4.76
10317,4.29
10318,5.01
10319,4.88
10321,3.93
10322,5.08
10324,4.65
10326,3.96
10328,3.15
10329,5.21
10330,5.73
10331,5.48
10332,5.35
10334,4.9
10335,4.92
10336,2.54
10337,5.38
10338,4.84
10339,5.14
10340,5.05
10341,5.46
10342,5.59
10343,5.04
10344,4.83
10345,5.45
10346,5.33
10347,5.51
10348,4.94
10350,5.18
10351,4.81
10353,5.29
10354,4.96
10355,5.47
10356,5.29
10357,5.75
10358,4.74
10359,5.02
10360,5.28
10361,5.45
10362,5.22
10363,5.39
10364,5.29
10365,4.98
10366,5.83
10367,6.51
10368,5.65
10369,5.21
10370,6.06
10371,5.24
10372,5.4
10373,5.34
10374,5.28
10375,6.02
10376,5.72
10377,5.52
10378,4.78
10379,5.75
10380,3.35
10381,6.95
10382,5.05
10383,5.29
10384,4.72
10385,5.42
10386,5.1
10389,5.14
10390,5.32
10391,5.53
10392,5.29
10393,4.99
10394,5.47
10395,5.43
10396,4.58
10398,4.81
10403,5.91
10404,5.57
10406,4.95
10407,5.57
10409,2.94
10410,5.27
10411,6.01
10413,5.5
10415,5.61
10416,6.01
10417,5.59
10418,5.16
10419,4.07
10420,5.26
10421,4.9
10422,5.35
10423,5.91
10424,5.28
10425,5.41
10426,5.66
10428,4.31
10429,4.35
10431,5.43
10432,4.8
10433,4.86
10435,6.55
10436,4.85
10437,4.41
10438,5.23
10439,5.72
10440,5.85
10441,6.49
10442,5.46
10444,5.19
10448,5.85
10449,5.73
10451,5.43
10453,5.5
10454,5.91
10459,5.62
10460,5.54
10461,5.9
10462,5.91
10463,5.3
10464,5.14
10465,5.48
10466,5.47
10467,5.38
10468,4.98
10470,6.31
10471,5.49
10472,5.15
10473,5.55
10474,5.14
10477,5.71
10482,5.54
10484,5.15
10485,5.57
10486,5.48
10488,6.38
10491,6.09
10492,4.5
10494,5.36
10495,4.91
10496,5.44
10497,5.28
10498,5.55
10499,5.33
10501,5.35
10502,5.46
10503,4.86
10504,4.76
10505,5.24
10506,5.24
10507,5.31
10509,6.44
10511,6.4
10513,7.52
10515,5.22
10516,5.23
10517,6.72
10518,7.05
10519,6.4
10522,6.2
10523,4.61
10524,5.89
10526,7.44
10527,6.47
10528,6.67
10530,6.18
10532,5.68
10533,6.16
10534,6.19
10536,6.43
10538,6.21
10540,6.37
10541,6.13
10542,6.49
10543,6.49
10545,6.17
10546,6.55
10547,7.56
10548,6.28
10549,6.58
10551,7.28
10552,5.92
10553,6.27
10555,6.44
10556,6.32
10557,6.76
10559,6.37
10560,6.1
10561,6.25
10562,6.18
10563,6.21
10565,6.42
10566,6.21
10567,6.52
10568,6.34
10569,5.77
10570,6.95
10571,6.33
10572,6.35
10574,6.44
10575,5.82
10580,6.65
10581,6.58
10582,6.59
10584,6.56
10585,6.36
10586,6.54
10587,7.01
10589,6.46
10591,5.87
10594,6.11
10596,6.5
10598,6.25
10599,6.29
10600,6.47
10601,6.53
10603,6.19
10604,6.51
10605,6.41
10607,6.91
10608,6.57
10610,6.59
10611,6.33
10612,6.46
10613,6.11
10616,6.66
10617,6.4
10618,6.85
10621,6.27
10622,6.41
10623,6.22
10624,6.14
10625,6.71
10626,7.35
10627,6.36
10628,6.97
10629,6.5
10630,6.38
10631,6.2
10632,6.27
10634,6.2
10636,6.55
10640,6.46
10641,6.54
10642,6.54
10646,6.55
10647,6.55
10648,6.26
10649,5.99
10650,6.42
10651,5.89
10652,6.23
10653,6.74
10654,6.49
10655,6.15
10656,6.2
10657,6.21
10659,6.09
10660,6.18
10661,6.5
10663,6.62
10664,5.79
10665,6.22
10667,6.67
10668,6.39
10669,6.53
10672,6.28
10675,6.18
10676,6.18
10678,5.89
10680,6.39
10681,5.97
10682,6.16
10683,6.38
10684,6.34
10685,6.17
10686,6.21
10687,6.32
10688,6.84
10689,6.44
10692,6.17
10693,6.2
10694,6.4
10695,6.65
10696,6.29
10697,6.04
10699,6.4
10702,6.19
10703,6.12
10704,6.19
10708,6.25
10709,6.04
10710,6.76
10711,6.5
10712,6.3
10713,6.05
10714,6.11
10715,6.17
10716,6.27
10717,6.44
10721,5.95
10722,6.45
10723,6.31
10724,6.42
10725,6.39
10726,5.97
10728,6.18
10729,6.57
10730,5.54
10731,6.09
10732,6.23
10737,6.66
10738,6.69
10740,6.9
10741,6.45
10742,6.63
10745,5.79
10746,6.44
10747,6.41
10749,6.64
10751,6.77
10753,6.83
10754,6.33
10756,6.18
10757,6.11
10758,6.22
10759,6.52
10760,6.1
10761,6.25
10762,6.5
10763,6.35
10764,6.51
10766,6.5
10767,6.05
10768,6.41
10769,6.53
10770,6.36
10772,6.44
10773,6.18
10774,6.56
10775,6.36
10776,6.51
10777,6.89
10778,6.37
10779,6.53
10780,6.39
10781,6.56
10782,6.12
10783,6.34
10784,6.86
10785,6.91
10786,5.98
10787,6.66
10788,6.3
10789,6.09
10791,6.42
10792,6.1
10793,6.53
10794,6.75
10795,6.95
10796,6.07
10797,6.5
10798,6.5
10799,6.53
10800,6.43
10801,6.29
10802,6.42
10803,6.07
10804,6.99
10805,6.85
10806,6.56
10807,6.58
10808,6.01
10809,6.09
10810,6.95
10811,6.66
10812,6.77
10813,6.6
10814,6.29
10815,6.14
10816,6.22
10820,6.64
10821,6.39
10823,6.42
10825,6.8
10826,6.06
10827,6.19
10828,6.59
10829,6.32
10830,6.44
10831,6.48
10832,6.17
10833,6.86
10834,6.33
10835,6.24
10837,6.32
10838,6.44
10839,6.48
10840,6.58
10841,6.41
10842,6.81
10844,6.87
10845,6.32
10847,6.34
10848,6.25
10849,6.38
10850,5.98
10851,6.08
10853,6.33
10854,6.55
10856,6.51
10858,5.73
10859,6.13
10860,6.41
10862,6.34
10863,6.57
10864,7.22
10865,6.56
10866,6.36
10867,6.53
10868,6.85
10869,6.38
10870,6.17
10872,6.44
10873,6.93
10875,6.49
10876,5.8
10877,6.06
10878,6.03
10879,6.61
10880,6.88
10881,6.55
10882,6.16
10884,6.63
10885,6.11
10888,6.25
10889,6.13
10890,6.46
10891,6.6
10892,6.43
10893,6.53
10894,6.12
10895,6.18
10896,6.58
10897,6.54
10898,6.22
10899,6.67
10900,6.09
10901,6.18
10902,6.76
10903,6.35
10904,6.63
10906,6.47
10908,6.57
10909,6.69
10910,6.88
10911,6.36
10912,6.59
10914,6.04
10916,5.94
10917,6.54
10918,6.15
10919,6.96
10921,6.85
10922,6.25
10923,6.08
10924,6.09
10925,5.93
10926,5.83
10927,6.21
10928,6.71
10929,6.78
10930,6.34
10931,6
10932,6.59
10934,6.17
10935,6.69
10936,6.03
10938,5.93
10939,6.08
10940,6.09
10941,6.04
10942,5.96
10943,5.89
10945,5.92
10946,6.05
10948,6.07
10949,6.16
10952,6.02
10954,6.38
10955,6.12
10956,6.63
10957,6.16
10958,6.47
10961,6.03
10962,6.11
10963,6.15
10964,5.98
10965,6.8
10966,6.44
10967,6.03
10968,6.11
10969,6.09
10970,6.44
10971,6.66
10972,6.66
10974,6.83
10975,6.14
10976,6.02
10977,5.98
10978,5.9
10979,6.29
10981,6.3
10982,6.41
10984,6.04
10985,6.8
10986,6.69
10987,6.09
10988,6.2
10989,6.08
10991,6.06
10992,6.17
10993,6.04
10994,6.06
10995,6.88
10996,6.4
10997,6.03
10998,6.47
10999,6.92
11000,5.87
11002,6.46
11003,6.21
11005,6.63
11006,6.64
11007,6.35
11008,6.11
11009,6.4
11010,6.14
11011,6.33
11012,6.36
11013,6.84
11014,6.4
11015,6.77
11018,6.91
11019,6.77
11020,6.14
11021,6.4
11022,6.45
11023,6.25
11024,6.25
11025,7.2
11026,6.09
11027,6.08
11028,6.33
11029,6.05
11031,6.12
11032,6.14
11033,6.35
11035,6.33
11036,5.96
11037,5.99
11038,6.53
11039,6.11
11040,6.29
11041,6.82
11042,6.4
11043,6.1
11045,6.15
11047,6.34
11048,6.61
11049,6.07
11050,6.26
11051,6.03
11052,6.49
11053,6.14
11054,6.72
11055,6.23
11057,6.38
11058,6.42
11059,6.71
11060,5.97
11061,6.69
11062,6.26
11064,6.1
11067,6.08
11069,6.7
11070,6.02
11071,6.5
11072,6.43
11073,6.38
11074,6.22
11075,7.06
11076,6.14
11077,6.46
11078,6.83
11079,6.66
11080,6.45
11081,6.67
11082,6.42
11083,6.22
11084,6.2
11085,6.42
11086,6.42
11087,5.9
11088,7.06
11089,6.52
11090,6.36
11091,6.07
11092,6.06
11093,6.2
11094,6.63
11097,6.26
11098,6.3
11099,6.37
11100,6.38
11101,6.61
11102,5.97
11103,6.22
11104,6.38
11105,6.07
11106,6.31
11108,6.58
11109,6.61
11110,6.19
11111,6.7
11112,6.07
11113,6.68
11114,6.45
11116,6.46
11117,6.48
11118,6.64
11119,6.54
11120,6.26
11122,6.21
11123,6.84
11124,6.45
11125,6.33
11126,6.93
11127,6.49
11128,6.86
11129,6.96
11130,6.93
11131,6.85
11133,6.94
11134,6.22
11136,6.5
11137,6.81
11138,6.52
11140,6.51
11141,6.46
11143,6.43
11145,6.85
11147,6.23
11148,6.74
11149,6.35
11150,6.29
11152,6.86
11153,6.39
11154,6.22
11155,6.52
11156,6.57
11157,7.21
11158,7.05
11159,6.04
11160,5.87
11162,6.27
11163,6.85
11164,6.05
11165,5.75
11166,6.82
11167,6.02
11169,6.83
11171,6.27
11172,6.69
11173,6.59
11174,6.09
11175,6.18
11176,6.78
11177,6.31
11179,6.52
11180,6.78
11183,6.23
11184,6.83
11185,6.73
11186,6.32
11187,5.86
11188,5.83
11189,6.11
11190,6.5
11191,6.1
11192,6.01
11193,5.86
11194,6.57
11195,6.36
11196,5.96
11197,6.23
11198,6.51
11199,6.22
11201,5.84
11202,6.5
11203,6
11204,6.15
11207,6.33
11209,6.9
11210,6.5
11211,6.02
11212,6.88
11213,6.37
11214,6.74
11215,6.25
11216,6.9
11217,6.47
11218,6.26
11219,6.18
11220,6.73
11221,6.07
11222,6.71
11223,6.13
11224,6.23
11225,6.09
11226,6.11
11227,6.05
11228,5.83
11229,6.08
11231,6.38
11232,6.76
11233,6.19
11234,6.05
11235,6.2
11236,6.14
11237,6.63
11238,6.85
11239,6.64
11240,6.26
11241,6.57
11242,6.31
11244,6.54
11245,6.06
11246,6.68
11247,5.86
11248,6.54
11250,6.46
11251,6.4
11252,6.42
11253,6.55
11254,6.8
11255,6.54
11256,6.14
11257,5.45
11258,6.17
11259,6.54
11260,6.82
11261,6.73
11263,6.62
11265,6.72
11266,6.2
11267,6.88
11268,6.97
11269,6.77
11270,6.45
11273,6.07
11274,6.83
11275,6.39
11277,6.66
11278,6.27
11279,6.66
11280,6.39
11281,6.15
11282,6.45
11283,6.34
11284,6.11
11285,6.71
11286,6.81
11287,6.46
11288,5.59
11289,6.04
11290,6.68
11291,6.66
11292,6.13
11293,6.33
11294,6.41
11295,6.98
11296,6.41
11298,6.31
11299,6.28
11300,6.63
11301,6.45
11302,6.33
11303,6.02
11304,6.49
11305,6.78
11306,6.26
11307,6.31
11308,6.39
11309,6.51
11310,6.37
11311,6.25
11312,6.88
11313,6.99
11314,6.87
11315,6.69
11316,5.93
11317,6.3
11318,6.48
11319,6.42
11320,6.36
11321,6.89
11323,6.99
11324,6.85
11325,6.45
11326,6.04
11327,6.85
11328,6.47
11329,6.21
11330,6.73
11331,6.78
11332,5.93
11333,6.28
11335,6.55
11336,6.6
11337,6.58
11340,6.8
11341,6.61
11342,6.25
11344,5.84
11345,6.64
11346,6.82
11347,6.52
11348,6.45
11349,6.44
11350,6.61
11353,6.49
11354,6.76
11355,6.17
11356,6.47
11357,6.49
11358,5.85
11361,6.64
11362,6.39
11363,6.46
11364,6.13
11365,6.54
11366,6.96
11367,6.4
11368,6.53
11369,5.86
11370,6.48
11371,6.69
11372,6.74
11373,6.6
11374,6.95
11375,6.54
11378,6.97
11379,6.55
11381,6.19
11382,6.13
11383,6.31
11384,6.63
11385,6.29
11386,6.66
11387,6.39
11388,6.84
11389,6.81
11390,6.06
11391,6.46
11393,6.79
11395,6.51
11396,6.92
11397,6.7
11398,6.84
11399,7.08
11400,6.2
11401,6.61
11402,6.49
11403,5.88
11404,6.17
11405,6.25
11406,6.79
11407,6.69
11408,6.26
11409,6.36
11410,6.24
11411,6.33
11412,6.09
11413,6.7
11415,6.39
11416,6.27
11417,5.76
11418,6.79
11420,6.68
11422,5.46
11423,6.65
11424,6.47
11426,6.27
11427,6.38
11428,6.92
11429,6.34
11431,6.82
11432,6.28
11433,6.18
11434,6.65
11435,6.82
11437,6.73
11438,6.61
11439,6.58
11440,6.37
11441,6.47
11442,6.47
11443,6.41
11444,6.41
11446,6.8
11447,6.49
11448,6.24
11449,6.23
11450,6.29
11451,6.3
11452,6.47
11453,6.64
11454,6.03
11458,6.32
11459,6.25
11460,6.6
11461,5.56
11462,6.1
11463,6.43
11465,6.47
11466,5.69
11467,6.38
11468,6.21
11469,6.87
11470,6.27
11471,6.33
11472,6.59
11473,6.79
11474,6.66
11477,6.64
11479,6.77
11480,6.78
11481,6.7
11483,6.32
11484,6.62
11485,6.48
11486,6.5
11488,6.29
11489,6.75
11490,5.75
11492,4.36
11493,4.63
11495,7.22
11498,6.55
11499,6.09
11500,6.88
11501,6.17
11503,6.18
11504,6.62
11505,6.44
11506,6.83
11507,6.84
11510,5.73
11512,6.93
11513,6.51
11514,6.6
11515,6.58
11517,6.48
11518,6.04
11519,5.8
11522,6.57
11523,6.41
11524,6.74
11525,7.01
11526,6.53
11527,5.75
11528,5.66
11529,5.97
11530,5.08
11531,6.6
11535,5.43
11536,5.91
11538,5.75
11539,6.3
11540,6.5
11541,6.52
11543,5.35
11547,6.37
11548,6.58
11549,6.39
11552,6.59
11553,4.68
11554,6.85
11555,6.6
11556,4.7
11558,5.89
11559,6.66
11560,5.98
11561,5.99
11562,5.39
11563,5.95
11564,6.47
11565,6.21
11566,5.92
11567,6.04
11568,6.2
11569,5.48
11570,6.21
11571,4.85
11572,5.45
11573,6.5
11574,6.46
11575,6.56
11576,6.43
11577,6.5
11578,5.53
11579,6.57
11580,6.49
11581,6.13
11582,6.92
11583,5.77
11584,6.09
11586,6.26
11587,7.3
11588,6.48
11589,6.26
11590,6.68
11591,6.21
11592,6.23
11593,6.45
11594,6.11
11596,6.53
11597,5.94
11598,6.9
11599,6.14
11600,6.83
11602,5.23
11603,6.76
11604,5.43
11606,6.35
11607,6.48
11609,6.3
11610,6.6
11611,6.41
11612,6.49
11613,6.12
11614,6.12
11615,6.63
11616,6.61
11617,7.07
11618,5.89
11619,6.21
11620,5.72
11621,5.57
11622,6.43
11623,6.21
11624,6.25
11625,6.13
11626,6.5
11627,6.67
11628,6.69
11629,6.4
11630,7
11631,6.53
11632,6.45
11633,5.23
11634,6.75
11636,6.42
11637,5.93
11638,5.99
11639,7.05
11640,8.15
11641,6.62
11642,6.36
11643,6.29
11645,6.08
11647,6.58
11648,6.17
11650,7.09
11651,6.02
11652,6.29
11653,6.47
11654,6.88
11655,6.55
11656,7.13
11660,6.58
11661,6.66
11664,6.4
11665,6.46
11666,6.78
11669,5.23
11670,6.57
11671,6.39
11672,5.68
11673,6.7
11674,5.2
11677,6.51
11678,6.11
11679,5.55
11681,6.43
11684,6.59
11685,6.49
11686,5.93
11687,6.22
11688,6.43
11689,6.56
11690,6.33
11692,6.45
11695,6.71
11696,5.41
11697,6.53
11698,6.3
11700,6.68
11701,6.05
11702,6.1
11703,6.55
11704,6.28
11705,6.38
11706,6.44
11707,6.43
11708,6.39
11709,6.89
11710,6.12
11713,6.06
11715,6.45
11716,6.09
11718,6.57
11719,6.45
11720,6.37
11723,6.06
11724,6.3
11725,6.46
11726,6.57
11727,6.36
11728,6.49
11729,6.37
11730,6.48
11731,6.5
11732,6.53
11734,6.62
11735,7.37
11739,7.7
11740,7.68
11742,7.52
11743,7.85
11744,7.42
11745,7.4
11746,7.3
11747,7.09
11749,7.38
11750,7.54
11752,6.99
11753,7.26
11754,7.28
11755,7.56
11759,7.13
11760,7.18
11761,7.68
11762,7.48
11764,7.32
11767,7.51
11768,7.12
11770,7.45
11771,7.49
11772,7.38
11773,7.31
11775,7.37
11776,7.23
11777,7.26
11778,7.2
11779,7.66
11782,7.71
11784,7.66
11787,7.51
11788,6.91
11790,7.45
11791,7.55
11792,7.28
11793,7.26
11796,7.58
11797,7.02
11798,7.22
11799,7.36
11800,7.96
11801,7.42
11802,8.02
11803,7.47
11805,8.01
11806,7.6
11808,7.53
11809,7.83
11810,7.57
11811,7.3
11812,7.32
11813,7.36
11816,7.37
11817,7.4
11818,7.31
11819,6.15
11820,7.45
11821,7.27
11823,7.25
11825,8.05
11826,7.05
11827,7.51
11829,6.89
11830,6.86
11831,7.03
11832,7.34
11834,7.15
11835,7.62
11836,8.06
11838,7.22
11839,7.16
11840,6.88
11841,7.7
11842,7.15
11843,7.64
11844,7.08
11845,7.06
11846,6.83
11847,7.48
11848,7.56
11849,7.62
11850,7.91
11851,7.47
11852,7.6
11853,7.43
11855,7.35
11858,7.23
11859,7.62
11860,7.17
11861,7.22
11862,7.29
11863,7.25
11864,7.47
11865,7.49
11866,7.45
11867,7.92
11868,7.34
11869,7.6
11870,8.46
11871,7.73
11872,7.25
11873,7.44
11874,7.46
11875,7.28
11876,7.02
11877,7.42
11880,7.7
11881,7.25
11882,7.59
11886,6.76
11887,7.16
11889,7.05
11890,7.77
11891,7.43
11893,7.12
11894,7.53
11896,7.82
11897,7.19
11899,7.17
11900,7.6
11901,6.85
11903,6.8
11904,7.52
11905,7.24
11906,7.33
11907,0
11908,7.96
11910,6.91
11911,7.23
11913,7.38
11915,7.24
11916,7.4
11918,7.16
11921,6.48
11924,7.15
11925,7.05
11926,7.09
11927,7.1
11928,7.86
11930,7.32
11931,7.49
11932,7.52
11933,7.34
11934,7
11935,7
11936,7.03
11937,7.8
11939,7.9
11941,7.16
11942,7
11943,7.19
11944,7.35
11945,7.14
11946,7.37
11947,7.3
11949,7.2
11951,7.37
11952,7.6
11953,7.67
11955,8.07
11956,7.96
11957,7.13
11959,7.6
11960,7.56
11961,7.43
11962,7.65
11964,7.76
11966,7.09
11967,7.99
11968,7.58
11970,7.19
11971,7.09
11972,7.67
11973,7.53
11974,8.02
11975,7.53
11976,7.11
11977,7.31
11979,7.01
11980,7.9
11981,7.06
11982,7.3
11983,7.55
11985,7.32
11986,7.66
11987,7.51
11988,7.13
11989,7.34
11990,7.03
11991,7.11
11994,7.1
11995,7.31
11996,7.1
11997,7.07
11998,7.23
11999,6.8
12001,7.23
12002,7.03
12003,7.14
12004,7.01
12005,6.94
12007,7.31
12008,7.61
12009,7.27
12010,7.09
12011,7.6
12014,7.69
12015,7.35
12016,7.34
12017,7.41
12018,7.17
12019,7.04
12020,7.14
12021,7.18
12022,7.18
12024,7.02
12025,7.49
12026,7.19
12027,7.69
12028,7.28
12031,7.08
12033,6.97
12035,7.51
12037,7.28
12038,7.23
12039,7.29
12040,7
12041,7.2
12042,7
12043,7.01
12044,7.33
12046,6.94
12047,7.67
12048,7.47
12049,7.21
12050,7.07
12051,7.13
12052,7.42
12053,7.07
12054,7.5
12055,7.05
12056,7.17
12058,7.26
12059,7.19
12060,7.13
12062,7.05
12063,7.6
12064,7.1
12066,7.45
12067,7.01
12068,7.16
12069,7.15
12071,6.76
12072,7.51
12073,7.39
12074,7.07
12075,7.12
12077,7.14
12078,7.77
12079,6.71
12080,7.35
12081,7.03
12082,7.88
12083,7.31
12084,7.92
12085,7.1
12086,7.25
12088,7.81
12089,7.57
12091,6.99
12092,7.2
12093,7.04
12095,7.18
12096,7
12098,7.08
12099,7.6
12100,6.82
12101,7.65
12104,6.91
12105,7.24
12107,7.37
12108,6.7
12109,7.12
12110,7.77
12111,7.99
12112,7.79
12113,6.84
12114,7.35
12115,7.23
12116,7.08
12117,7.08
12119,7.18
12120,7.2
12121,6.99
12122,7.82
12123,7.62
